image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,Dry_Total_g,GDM_g,sum_check,total_match,difference,Month,Season
train/ID1888700589.jpg,2015-07-08,WA,Clover,0.64,2.0,1.62,0.0,20.9,22.52,22.52,22.52,True,0.0,7,Winter
train/ID1889150649.jpg,2015-09-01,WA,SubcloverLosa,0.32,1.0,2.48,0.0,0.0,2.48,2.48,2.48,True,0.0,9,Spring
train/ID1894998379.jpg,2015-10-13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.42,4.3,13.4778,35.0985,8.4236,57.0,21.9015,56.999900000000004,False,9.999999999621423e-05,10,Spring
train/ID1899025384.jpg,2015-06-26,Tas,Ryegrass_Clover,0.7,4.0,0.4133,8.6803,11.1604,20.254,11.5737,20.253999999999998,True,3.552713678800501e-15,6,Winter
train/ID1920959057.jpg,2015-07-02,Vic,Ryegrass_Clover,0.74,3.0,3.5619,2.6714,12.4667,18.7,16.0286,18.7,True,0.0,7,Winter
train/ID193102215.jpg,2015-04-01,NSW,Lucerne,0.66,32.0,0.0,0.0,22.8,22.8,22.8,22.8,True,0.0,4,Autumn
train/ID1946311744.jpg,2015-09-29,Vic,Ryegrass_Clover,0.83,8.0,28.5594,2.8017,40.3989,71.76,68.9583,71.75999999999999,True,1.4210854715202004e-14,9,Spring
train/ID194823383.jpg,2015-07-08,WA,Clover,0.66,3.0,4.91,0.0,20.8,25.71,25.71,25.71,True,0.0,7,Winter
train/ID1948354837.jpg,2015-01-15,NSW,Fescue_CrumbWeed,0.63,5.0,0.0,14.4659,19.0341,33.5,19.0341,33.5,True,0.0,1,Summer
train/ID1952813879.jpg,2015-06-26,Vic,Ryegrass,0.68,3.5,0.5875,8.225,3.525,12.3375,4.1125,12.3375,True,0.0,6,Winter
train/ID1953171547.jpg,2015-09-04,Tas,Ryegrass_Clover,0.44,5.5,0.692,58.7479,15.989,75.4289,16.681,75.4289,True,0.0,9,Spring
train/ID1953218650.jpg,2015-11-10,Tas,Ryegrass_Clover,0.5,3.1667,3.8,5.2,6.7,15.7,10.5,15.7,True,0.0,11,Spring
train/ID1954669045.jpg,2015-06-30,Vic,Phalaris_Clover,0.78,2.8,6.859,10.469,18.772,36.1,25.631,36.099999999999994,True,7.105427357601002e-15,6,Winter
train/ID1962197151.jpg,2015-04-01,NSW,Lucerne,0.72,35.0,0.0,0.0,22.0,22.0,22.0,22.0,True,0.0,4,Autumn
train/ID1962379474.jpg,2015-11-10,Tas,Ryegrass_Clover,0.55,5.1667,1.4451,40.1734,17.341,58.9595,18.7861,58.9595,True,0.0,11,Spring
train/ID1963715583.jpg,2015-07-08,WA,Clover,0.16,1.0,0.34,0.0,0.7,1.04,1.04,1.04,True,0.0,7,Winter
train/ID196516535.jpg,2015-05-18,Tas,Ryegrass,0.45,3.0,0.5231,24.8461,9.0231,34.3923,9.5462,34.3923,True,0.0,5,Autumn
train/ID1970522802.jpg,2015-05-07,NSW,Fescue,0.55,4.0,0.0,13.5089,32.8911,46.4,32.8911,46.400000000000006,True,7.105427357601002e-15,5,Autumn
train/ID1976436386.jpg,2015-10-14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.52,6.0,7.9555,25.2703,26.6742,59.9,34.6297,59.9,True,0.0,10,Spring
train/ID1980675327.jpg,2015-06-26,Tas,Ryegrass_Clover,0.59,1.0,2.6598,9.0024,14.7312,26.3934,17.391,26.3934,True,0.0,6,Winter
train/ID1982662138.jpg,2015-04-01,NSW,Lucerne,0.79,33.0,0.0,1.1594,35.9406,37.1,35.9406,37.1,True,0.0,4,Autumn
train/ID1988033238.jpg,2015-08-18,Vic,Phalaris_Clover,0.76,3.2,4.8803,12.4718,21.1479,38.5,26.0282,38.5,True,0.0,8,Winter
train/ID1989506559.jpg,2015-11-10,Tas,Ryegrass_Clover,0.8,4.3333,15.202,8.1077,28.377,51.6867,43.579,51.6867,True,0.0,11,Spring
train/ID1993907137.jpg,2015-05-18,Tas,Ryegrass,0.5,3.0,0.1834,12.8356,15.9528,28.9718,16.1362,28.9718,True,0.0,5,Autumn
train/ID1997244125.jpg,2015-06-26,Tas,Ryegrass_Clover,0.4,3.0,0.0,46.0672,4.1536,50.2208,4.1536,50.2208,True,0.0,6,Winter
train/ID2002797732.jpg,2015-07-01,Vic,Phalaris_Clover,0.66,2.0,0.55,3.3,9.35,13.2,9.9,13.2,True,0.0,7,Winter
train/ID2003438517.jpg,2015-07-02,Vic,Ryegrass_Clover,0.74,4.0,5.2,2.08,13.52,20.8,18.72,20.8,True,0.0,7,Winter
train/ID2006686196.jpg,2015-10-14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.46,9.3333,0.0,38.8581,28.0419,66.9,28.0419,66.9,True,0.0,10,Spring
train/ID2010625680.jpg,2015-07-08,WA,Clover,0.75,3.0,37.5911,0.0,5.0589,42.65,42.65,42.65,True,0.0,7,Winter
train/ID2014192906.jpg,2015-06-26,Vic,Ryegrass,0.63,3.0,0.5,7.0,3.0,10.1912,3.5,10.5,False,0.30879999999999974,6,Winter
train/ID2030696575.jpg,2015-11-09,Tas,Clover,0.31,1.1667,2.1,2.6,1.6,6.3,3.7,6.300000000000001,True,8.881784197001252e-16,11,Spring
train/ID2037861084.jpg,2015-06-30,Vic,Phalaris_Clover,0.77,3.8,0.0,12.2169,28.6831,40.9,28.6831,40.9,True,0.0,6,Winter
train/ID2048645043.jpg,2015-06-26,Vic,Ryegrass,0.76,4.0,4.186,11.5116,10.4651,26.1628,14.6512,26.1627,False,9.999999999976694e-05,6,Winter
train/ID2052442675.jpg,2015-05-19,Tas,Ryegrass_Clover,0.43,2.0,0.0,2.7,14.5,17.2,14.5,17.2,True,0.0,5,Autumn
train/ID2052993274.jpg,2015-02-24,NSW,Phalaris,0.66,32.0,0.0,1.7764,103.6236,105.4,103.6236,105.39999999999999,True,1.4210854715202004e-14,2,Summer
train/ID2053315094.jpg,2015-02-25,NSW,Fescue,0.57,12.0,0.0,17.8111,50.8889,68.7,50.8889,68.7,True,0.0,2,Summer
train/ID2056023629.jpg,2015-02-25,NSW,Fescue,0.68,12.0,0.0,25.1357,57.6643,82.8,57.6643,82.8,True,0.0,2,Summer
train/ID2056982009.jpg,2015-09-29,Vic,Ryegrass_Clover,0.72,3.0,4.0868,1.5598,30.8534,36.5,34.9402,36.5,True,0.0,9,Spring
train/ID2069766023.jpg,2015-06-26,Tas,Ryegrass_Clover,0.44,5.0,1.8208,32.7742,6.1907,40.7857,8.0115,40.7857,True,0.0,6,Winter
train/ID2086966681.jpg,2015-06-29,Tas,WhiteClover,0.57,3.0,3.804,30.7245,1.7557,36.2842,5.5597,36.2842,True,0.0,6,Winter
train/ID2089023774.jpg,2015-09-29,Vic,Ryegrass_Clover,0.81,5.0,17.5189,1.3042,33.4869,52.31,51.0058,52.31,True,0.0,9,Spring
train/ID2091439402.jpg,2015-06-26,Vic,Phalaris_Ryegrass_Clover,0.82,3.5,1.0962,4.9327,22.4712,28.5,23.5673,28.5001,False,9.999999999976694e-05,6,Winter
train/ID2096636211.jpg,2015-10-13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.38,2.8,2.6,32.2,11.4,46.2,14.0,46.2,True,0.0,10,Spring
train/ID2099464826.jpg,2015-10-06,NSW,Fescue,0.65,10.6667,0.0,25.28,69.52,94.8,69.52,94.8,True,0.0,10,Spring
train/ID2099742797.jpg,2015-07-02,Vic,Ryegrass_Clover,0.75,2.0,4.14,1.38,15.18,20.7,19.32,20.7,True,0.0,7,Winter
train/ID210865340.jpg,2015-07-01,Tas,Ryegrass,0.67,4.0,0.0,9.0731,12.9966,22.0697,12.9966,22.0697,True,0.0,7,Winter
train/ID212206250.jpg,2015-07-08,WA,Clover,0.3,1.0,7.32,0.0,2.4,9.72,9.72,9.72,True,0.0,7,Winter
train/ID212206832.jpg,2015-06-26,Vic,Ryegrass,0.75,3.0,0.7014,13.3262,5.6924,19.72,6.3938,19.72,True,0.0,6,Winter
train/ID2125100696.jpg,2015-08-14,Vic,Phalaris_Clover,0.8,5.0,14.8364,4.9455,34.6182,54.4,49.4545,54.4001,False,0.00010000000000331966,8,Winter
train/ID2131261930.jpg,2015-11-09,Tas,Ryegrass_Clover,0.73,4.5,6.744,42.7122,31.4721,80.9283,38.2161,80.92830000000001,True,1.4210854715202004e-14,11,Spring
train/ID21377800.jpg,2015-06-26,Tas,Ryegrass_Clover,0.59,4.0,0.48,28.3224,9.1208,37.9232,9.6008,37.923199999999994,True,7.105427357601002e-15,6,Winter
train/ID2145635095.jpg,2015-07-01,Tas,Ryegrass,0.73,6.0,0.0,17.5621,22.7022,40.2643,22.7022,40.264300000000006,True,7.105427357601002e-15,7,Winter
train/ID227847873.jpg,2015-09-29,Vic,Ryegrass_Clover,0.71,3.0,8.6387,7.5836,23.9377,40.16,32.5764,40.16,True,0.0,9,Spring
train/ID230058600.jpg,2015-08-21,WA,Clover,0.67,3.0,46.83,0.0,0.0,46.83,46.83,46.83,True,0.0,8,Winter
train/ID249042826.jpg,2015-09-04,Tas,Clover,0.53,2.8333,10.6616,3.8769,1.8,16.3385,12.4615,16.3385,True,0.0,9,Spring
train/ID257822026.jpg,2015-11-10,Tas,Ryegrass_Clover,0.59,7.1667,0.0,58.125,24.0,82.125,24.0,82.125,True,0.0,11,Spring
train/ID290369222.jpg,2015-05-18,Tas,Ryegrass,0.85,8.0,0.0,11.4741,40.8478,52.3219,40.8478,52.3219,True,0.0,5,Autumn
train/ID294150104.jpg,2015-09-29,Vic,Ryegrass_Clover,0.78,3.0,13.9876,3.167,20.5855,37.74,34.573,37.7401,False,9.999999999621423e-05,9,Spring
train/ID307060225.jpg,2015-06-26,Tas,Ryegrass_Clover,0.53,2.0,0.3031,15.6092,14.2453,30.1575,14.5484,30.157600000000002,False,0.00010000000000331966,6,Winter
train/ID315357834.jpg,2015-07-01,Tas,Ryegrass,0.83,6.0,0.0,5.7792,27.2448,33.024,27.2448,33.024,True,0.0,7,Winter
train/ID317990700.jpg,2015-09-04,Tas,Ryegrass_Clover,0.75,5.5,0.0,38.1288,27.5062,65.635,27.5062,65.63499999999999,True,1.4210854715202004e-14,9,Spring
train/ID325799913.jpg,2015-10-13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.37,3.2,2.797,19.2502,11.3527,33.4,14.1498,33.3999,False,9.999999999621423e-05,10,Spring
train/ID332742639.jpg,2015-08-18,Vic,Phalaris_Clover,0.77,2.5,6.4127,3.3949,19.9924,29.8,26.4051,29.8,True,0.0,8,Winter
train/ID342818398.jpg,2015-09-29,Vic,Ryegrass_Clover,0.72,3.0,24.0237,3.1815,13.8948,41.1,37.9185,41.1,True,0.0,9,Spring
train/ID344618040.jpg,2015-05-18,Tas,Ryegrass,0.6,4.0,0.0,6.7327,14.9081,21.6408,14.9081,21.6408,True,0.0,5,Autumn
train/ID353424190.jpg,2015-02-25,NSW,Fescue,0.41,6.0,0.0,6.2143,22.7857,29.0,22.7857,29.0,True,0.0,2,Summer
train/ID353997899.jpg,2015-06-30,Vic,Phalaris_Clover,0.68,3.0,9.5934,35.7574,7.8492,53.2,17.4426,53.2,True,0.0,6,Winter
train/ID354528442.jpg,2015-02-24,NSW,Ryegrass,0.68,10.0,0.0,8.3077,56.4923,64.8,56.4923,64.8,True,0.0,2,Summer
train/ID363069566.jpg,2015-05-19,Tas,Ryegrass_Clover,0.68,3.0,0.2,5.5,12.5,18.2,12.7,18.2,True,0.0,5,Autumn
train/ID364856705.jpg,2015-09-03,Tas,Ryegrass_Clover,0.85,3.3333,2.7638,4.6064,34.0871,41.4573,36.8509,41.4573,True,0.0,9,Spring
train/ID380752847.jpg,2015-09-01,WA,Ryegrass,0.81,14.0,0.0,0.0,58.98,58.98,58.98,58.98,True,0.0,9,Spring
train/ID383231615.jpg,2015-06-26,Vic,Phalaris_Ryegrass_Clover,0.86,4.0,3.1698,5.7057,24.7245,33.6,27.8943,33.6,True,0.0,6,Winter
train/ID384648061.jpg,2015-10-06,NSW,Fescue,0.85,14.6667,0.0,27.7164,157.9836,185.7,157.9836,185.7,True,0.0,10,Spring
train/ID386216505.jpg,2015-08-14,Vic,Phalaris_Clover,0.63,4.0,3.0667,7.6667,21.4667,32.2,24.5333,32.2001,False,9.999999999621423e-05,8,Winter
train/ID397994621.jpg,2015-05-07,NSW,Fescue,0.86,9.0,0.0,0.0,81.0,81.0,81.0,81.0,True,0.0,5,Autumn
train/ID407646960.jpg,2015-02-25,NSW,Fescue,0.59,11.0,0.0,35.5862,71.9138,107.5,71.9138,107.5,True,0.0,2,Summer
train/ID40849327.jpg,2015-08-21,WA,Clover,0.81,4.0,51.97,0.0,0.0,51.97,51.97,51.97,True,0.0,8,Winter
train/ID415656958.jpg,2015-06-26,Vic,Ryegrass,0.71,4.0,1.0707,11.2424,4.8182,17.1313,5.8889,17.1313,True,0.0,6,Winter
train/ID423506847.jpg,2015-08-18,Vic,Phalaris_Clover,0.84,5.0,0.9821,10.8036,43.2143,55.0,44.1964,55.0,True,0.0,8,Winter
train/ID429799190.jpg,2015-10-13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.44,4.5,5.9241,21.8114,16.9645,44.7,22.8886,44.7,True,0.0,10,Spring
train/ID431471530.jpg,2015-04-01,NSW,Lucerne,0.78,32.0,0.0,1.2764,45.5236,46.8,45.5236,46.800000000000004,True,7.105427357601002e-15,4,Autumn
train/ID443091455.jpg,2015-10-14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.66,4.6667,22.2594,11.9858,26.2547,60.5,48.5142,60.4999,False,0.00010000000000331966,10,Spring
train/ID4464212.jpg,2015-05-18,Tas,Ryegrass,0.87,6.0,2.3192,8.1172,28.4103,38.8467,30.7295,38.8467,True,0.0,5,Autumn
train/ID471758347.jpg,2015-08-14,Vic,Phalaris_Clover,0.74,6.0,0.0,3.3222,26.5778,29.9,26.5778,29.9,True,0.0,8,Winter
train/ID473494649.jpg,2015-09-01,WA,SubcloverDalkeith,0.54,1.0,10.88,0.0,0.0,10.88,10.88,10.88,True,0.0,9,Spring
train/ID475010202.jpg,2015-09-01,WA,SubcloverLosa,0.71,1.0,36.76,0.0,0.0,36.76,36.76,36.76,True,0.0,9,Spring
train/ID482555369.jpg,2015-07-01,Tas,Ryegrass,0.34,3.0,0.0,15.9,2.5,18.4,2.5,18.4,True,0.0,7,Winter
train/ID48303557.jpg,2015-06-26,Tas,Ryegrass_Clover,0.8,4.0,0.0,13.2399,60.0887,73.3286,60.0887,73.32860000000001,True,1.4210854715202004e-14,6,Winter
train/ID488873801.jpg,2015-06-26,Tas,Ryegrass_Clover,0.62,2.0,0.7552,8.3076,22.9088,31.9716,23.664,31.971600000000002,True,3.552713678800501e-15,6,Winter
train/ID490139972.jpg,2015-05-18,Tas,Ryegrass,0.79,9.0,0.0,9.9537,35.9864,45.9401,35.9864,45.9401,True,0.0,5,Autumn
train/ID498304885.jpg,2015-05-07,NSW,Lucerne,0.67,24.0,0.0,7.4132,22.4868,29.9,22.4868,29.9,True,0.0,5,Autumn
train/ID50027657.jpg,2015-08-14,Vic,Phalaris_Clover,0.76,4.0,7.2429,3.6214,39.8357,50.7,47.0786,50.7,True,0.0,8,Winter
train/ID520514019.jpg,2015-07-02,Vic,Ryegrass_Clover,0.73,3.0,1.687,3.3739,14.3391,19.4,16.0261,19.4,True,0.0,7,Winter
train/ID528010569.jpg,2015-08-18,Vic,Phalaris_Clover,0.85,3.8,7.1746,7.1746,30.8508,45.2,38.0254,45.2,True,0.0,8,Winter
train/ID529933668.jpg,2015-08-18,Vic,Phalaris_Clover,0.82,6.3,4.0159,7.2286,39.3556,50.6,43.3714,50.600100000000005,False,0.00010000000000331966,8,Winter
train/ID534966093.jpg,2015-08-14,Vic,Ryegrass_Clover,0.75,4.0,7.6364,7.6364,26.7273,42.0,34.3636,42.0001,False,0.00010000000000331966,8,Winter
train/ID54128926.jpg,2015-11-10,Tas,Ryegrass_Clover,0.77,6.8333,0.0,24.4653,39.1446,63.6099,39.1446,63.609899999999996,True,7.105427357601002e-15,11,Spring
train/ID544444725.jpg,2015-10-06,NSW,Fescue,0.59,13.0,0.0,44.5775,60.9225,105.5,60.9225,105.5,True,0.0,10,Spring
train/ID545360459.jpg,2015-09-01,WA,Ryegrass,0.71,10.0,0.0,0.0,47.73,47.73,47.73,47.73,True,0.0,9,Spring
train/ID550623196.jpg,2015-09-03,Tas,Ryegrass_Clover,0.67,1.5,1.581,4.1107,15.9684,21.6601,17.5494,21.6601,True,0.0,9,Spring
train/ID552040066.jpg,2015-02-24,NSW,Phalaris,0.37,7.0,0.0,6.592,24.108,30.7,24.108,30.7,True,0.0,2,Summer
train/ID554314721.jpg,2015-01-15,NSW,Lucerne,0.69,49.0,0.0,2.7,50.9,53.6,50.9,53.6,True,0.0,1,Summer
train/ID560946727.jpg,2015-09-11,Tas,Ryegrass,0.74,3.6667,0.0,13.0842,21.0896,34.1738,21.0896,34.1738,True,0.0,9,Spring
train/ID566966892.jpg,2015-07-01,Vic,Phalaris_Clover,0.66,3.0,0.9714,3.8857,15.5429,20.4,16.5143,20.4,True,0.0,7,Winter
train/ID567744300.jpg,2015-09-03,Tas,Ryegrass_Clover,0.57,2.3333,0.0,2.1953,20.6355,22.8308,20.6355,22.8308,True,0.0,9,Spring
train/ID572336285.jpg,2015-11-09,Tas,Ryegrass_Clover,0.68,3.0,22.5242,26.1571,18.8913,67.5726,41.4155,67.5726,True,0.0,11,Spring
train/ID574213894.jpg,2015-11-10,Tas,Ryegrass_Clover,0.88,8.0,31.2684,28.8632,25.6561,85.7877,56.9246,85.7877,True,0.0,11,Spring
train/ID576137678.jpg,2015-07-01,Tas,Ryegrass,0.59,4.0,0.0,33.0159,12.6389,45.6548,12.6389,45.6548,True,0.0,7,Winter
train/ID576621307.jpg,2015-01-15,NSW,Lucerne,0.73,63.0,0.0,2.4,60.2,62.6,60.2,62.6,True,0.0,1,Summer
train/ID577112774.jpg,2015-09-01,WA,SubcloverDalkeith,0.49,1.0,10.23,0.0,0.0,10.23,10.23,10.23,True,0.0,9,Spring
train/ID587125778.jpg,2015-06-29,Tas,WhiteClover,0.54,2.0,4.0911,25.3648,1.6364,31.0923,5.7275,31.0923,True,0.0,6,Winter
train/ID588120964.jpg,2015-10-06,NSW,Fescue,0.68,17.6667,0.0,35.1746,83.9254,119.1,83.9254,119.1,True,0.0,10,Spring
train/ID600602588.jpg,2015-08-14,Vic,Phalaris_Clover,0.73,4.0,2.1111,2.1111,33.7778,38.0,35.8889,38.0,True,0.0,8,Winter
train/ID605134229.jpg,2015-06-26,Tas,Ryegrass_Clover,0.63,2.0,3.6166,3.6166,3.3755,10.6087,6.9921,10.6087,True,0.0,6,Winter
train/ID610397481.jpg,2015-07-08,WA,Clover,0.62,1.0,20.6513,0.0,3.0787,23.73,23.73,23.73,True,0.0,7,Winter
train/ID617132135.jpg,2015-05-19,Tas,Ryegrass_Clover,0.47,3.0,0.8,4.7,11.1,16.6,11.9,16.6,True,0.0,5,Autumn
train/ID61833032.jpg,2015-06-30,Vic,Phalaris_Clover,0.8,4.8,0.0,19.6123,41.4877,61.1,41.4877,61.099999999999994,True,7.105427357601002e-15,6,Winter
train/ID6269659.jpg,2015-11-09,Tas,Clover,0.75,4.8333,35.9533,16.3424,2.3346,54.6304,38.2879,54.6303,False,0.00010000000000331966,11,Spring
train/ID629980789.jpg,2015-07-01,Vic,Phalaris_Clover,0.77,6.0,1.6069,8.0345,36.9586,46.6,38.5655,46.599999999999994,True,7.105427357601002e-15,7,Winter
train/ID633775166.jpg,2015-10-13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.36,4.3,2.812,23.277,7.8111,33.9,10.623,33.9001,False,0.00010000000000331966,10,Spring
train/ID638711343.jpg,2015-05-18,Tas,Ryegrass,0.76,7.0,0.0,4.3212,31.3284,35.6496,31.3285,35.6496,True,0.0,5,Autumn
train/ID656251220.jpg,2015-09-11,Tas,Ryegrass,0.58,2.8333,3.7538,5.3961,6.3606,15.5104,10.1143,15.510499999999999,False,9.999999999799059e-05,9,Spring
train/ID657448172.jpg,2015-06-29,Tas,WhiteClover,0.39,1.0,1.6,2.9,0.2,4.7,1.8,4.7,True,0.0,6,Winter
train/ID661372352.jpg,2015-07-08,WA,Clover,0.26,1.0,0.0,0.0,10.4,10.4,10.4,10.4,True,0.0,7,Winter
train/ID661817669.jpg,2015-07-01,Vic,Phalaris_Clover,0.7,3.0,1.4577,13.1192,23.3231,37.9,24.7808,37.9,True,0.0,7,Winter
train/ID663006174.jpg,2015-01-15,NSW,Lucerne,0.66,49.0,0.0,5.8,44.6,50.4,44.6,50.4,True,0.0,1,Summer
train/ID667059550.jpg,2015-08-14,Vic,Phalaris_Clover,0.79,9.0,8.1529,8.1529,52.9941,69.3,61.1471,69.29990000000001,False,9.99999999891088e-05,8,Winter
train/ID668330410.jpg,2015-09-11,Tas,Ryegrass,0.82,5.3333,0.0,19.0828,28.9181,48.0009,28.9181,48.0009,True,0.0,9,Spring
train/ID668475812.jpg,2015-05-07,NSW,Lucerne,0.78,42.0,0.0,52.9301,34.0699,87.0,34.0699,87.0,True,0.0,5,Autumn
train/ID670276799.jpg,2015-01-15,NSW,Fescue_CrumbWeed,0.66,6.0,0.0,23.1943,21.9057,45.1,21.9057,45.099999999999994,True,7.105427357601002e-15,1,Summer
train/ID679913293.jpg,2015-06-26,Tas,Ryegrass_Clover,0.53,3.0,0.2146,14.3782,6.6526,21.2454,6.8672,21.2454,True,0.0,6,Winter
train/ID681680726.jpg,2015-08-21,WA,Clover,0.66,1.0,45.85,0.0,0.0,45.85,45.85,45.85,True,0.0,8,Winter
train/ID684062938.jpg,2015-10-06,NSW,Fescue,0.6,14.3333,0.0,33.5863,73.0137,106.6,73.0137,106.6,True,0.0,10,Spring
train/ID684383343.jpg,2015-10-14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.48,4.5,11.7404,16.7719,19.2877,47.8,31.0281,47.8,True,0.0,10,Spring
train/ID686797154.jpg,2015-09-03,Tas,Ryegrass_Clover,0.8,2.5,3.5026,5.2539,23.6424,32.3988,27.145,32.3989,False,9.999999999621423e-05,9,Spring
train/ID697059386.jpg,2015-06-29,Tas,WhiteClover,0.67,2.0,10.9589,7.8827,0.769,19.6107,11.728,19.610599999999998,False,0.00010000000000331966,6,Winter
train/ID697718693.jpg,2015-08-21,WA,Clover,0.81,4.0,58.88,0.0,0.0,58.88,58.88,58.88,True,0.0,8,Winter
train/ID698608346.jpg,2015-02-25,NSW,Fescue,0.55,8.0,0.0,19.8809,38.5191,58.4,38.5191,58.400000000000006,True,7.105427357601002e-15,2,Summer
train/ID706288721.jpg,2015-07-01,Tas,Ryegrass,0.8,7.0,0.0,8.8161,27.0782,35.8943,27.0781,35.8943,True,0.0,7,Winter
train/ID710341728.jpg,2015-01-15,NSW,Fescue_CrumbWeed,0.84,11.0,0.0,7.9809,53.5191,61.5,53.5191,61.5,True,0.0,1,Summer
train/ID71885430.jpg,2015-02-25,NSW,Fescue,0.68,18.0,0.0,18.566,79.834,98.4,79.834,98.4,True,0.0,2,Summer
train/ID72895391.jpg,2015-07-02,Vic,Ryegrass_Clover,0.7,2.0,1.9867,3.9733,8.94,14.9,10.9267,14.899999999999999,True,1.7763568394002505e-15,7,Winter
train/ID740402124.jpg,2015-09-30,Vic,Phalaris_Clover,0.76,8.0,18.1624,6.3568,40.0708,64.59,58.2332,64.59,True,0.0,9,Spring
train/ID742198710.jpg,2015-05-18,Tas,Ryegrass,0.83,10.0,0.0,13.8443,40.1485,53.9928,40.1485,53.9928,True,0.0,5,Autumn
train/ID743847993.jpg,2015-06-30,Vic,Phalaris_Clover,0.81,4.6,0.0,17.6378,32.5622,50.2,32.5622,50.199999999999996,True,7.105427357601002e-15,6,Winter
train/ID746335827.jpg,2015-10-06,NSW,Fescue,0.75,24.3333,0.0,53.2603,112.8397,166.1,112.8397,166.1,True,0.0,10,Spring
train/ID748979397.jpg,2015-11-09,Tas,Clover,0.77,3.8333,43.2687,18.1125,0.0,61.3813,43.2687,61.38120000000001,False,9.999999999621423e-05,11,Spring
train/ID750820644.jpg,2015-05-18,Tas,Ryegrass,0.74,5.0,0.0,38.9588,28.2559,67.2147,28.2558,67.2147,True,0.0,5,Autumn
train/ID751517087.jpg,2015-08-18,Vic,Phalaris_Clover,0.86,5.2,16.73,11.95,43.02,71.7,59.75,71.7,True,0.0,8,Winter
train/ID753699705.jpg,2015-02-24,NSW,Ryegrass,0.74,13.0,0.0,8.1541,72.6459,80.8,72.6459,80.8,True,0.0,2,Summer
train/ID755710743.jpg,2015-09-11,Tas,Ryegrass,0.67,2.0,2.1841,8.2099,8.4829,18.877,10.667,18.8769,False,9.999999999976694e-05,9,Spring
train/ID761508093.jpg,2015-06-26,Vic,Mixed,0.66,4.0,0.0,30.8,20.5333,51.3333,20.5333,51.3333,True,0.0,6,Winter
train/ID779628955.jpg,2015-09-01,WA,SubcloverLosa,0.79,1.0,47.32,0.0,0.0,47.32,47.32,47.32,True,0.0,9,Spring
train/ID7850481.jpg,2015-09-01,WA,SubcloverLosa,0.69,1.0,19.57,0.0,0.0,19.57,19.57,19.57,True,0.0,9,Spring
train/ID786365141.jpg,2015-05-18,Tas,Ryegrass,0.41,3.0,0.0,3.3,6.8,10.1,6.8,10.1,True,0.0,5,Autumn
train/ID789169173.jpg,2015-04-01,NSW,Lucerne,0.86,37.0,0.0,1.2264,77.8736,79.1,77.8736,79.1,True,0.0,4,Autumn
train/ID793526563.jpg,2015-09-29,Vic,Ryegrass_Clover,0.82,18.0,16.7414,4.5597,86.0889,107.39,102.8303,107.38999999999999,True,1.4210854715202004e-14,9,Spring
train/ID797502182.jpg,2015-07-01,Tas,Ryegrass,0.43,3.0,0.0,12.6079,6.9746,19.5825,6.9746,19.5825,True,0.0,7,Winter
train/ID799079114.jpg,2015-07-01,Tas,Ryegrass,0.53,4.0,0.0,19.7501,8.0022,27.7523,8.0022,27.752299999999998,True,3.552713678800501e-15,7,Winter
train/ID802547515.jpg,2015-05-19,Tas,Ryegrass_Clover,0.74,4.0,0.7525,14.5984,18.9629,34.3138,19.7154,34.3138,True,0.0,5,Autumn
train/ID803479541.jpg,2015-06-26,Tas,Ryegrass_Clover,0.55,2.0,1.0483,22.5374,16.2479,39.8335,17.2961,39.833600000000004,False,0.00010000000000331966,6,Winter
train/ID808079729.jpg,2015-09-03,Tas,Ryegrass_Clover,0.77,2.8333,5.6976,8.5464,22.1574,36.4014,27.855,36.401399999999995,True,7.105427357601002e-15,9,Spring
train/ID808093827.jpg,2015-11-10,Tas,Ryegrass_Clover,0.9,4.3333,19.6769,6.4251,25.2988,51.4008,44.9757,51.400800000000004,True,7.105427357601002e-15,11,Spring
train/ID8209776.jpg,2015-06-26,Vic,Phalaris_Ryegrass_Clover,0.8,3.0,9.9586,14.108,12.0333,36.1,21.992,36.099900000000005,False,9.999999999621423e-05,6,Winter
train/ID828217731.jpg,2015-06-26,Vic,Ryegrass,0.69,3.5,0.7978,8.7753,4.7865,14.3596,5.5843,14.3596,True,0.0,6,Winter
train/ID839432753.jpg,2015-09-04,Tas,Clover,0.77,3.6667,24.7968,2.7552,2.4108,29.9628,27.2076,29.9628,True,0.0,9,Spring
train/ID846154859.jpg,2015-09-04,Tas,Clover,0.62,2.8333,16.5413,7.8112,0.919,25.2715,17.4603,25.2715,True,0.0,9,Spring
